UnityTS,Heart,Light
654608,35848,47956
654618,35832,48496
654628,35834,48704
654638,35908,48108
654648,36112,47352
654658,36500,46722
654668,36964,47087
654678,37492,47464
654688,38056,47624
654698,38807,47760
654708,39960,46660
654718,41468,45996
654728,41216,47152
654738,40252,46308
654748,39446,42250
654758,39240,39752
654768,39024,40684
654778,39042,41548
654788,38768,42784
654798,38208,43792
654810,37337,45432
654820,36856,48592
654830,36400,50656
654840,36092,51528
654850,35570,52312
654860,35357,52256
654870,35352,52968
654880,35268,53656
654890,35321,53982
654900,35270,54291
654910,35248,54285
654922,35008,54092
654932,34849,53257
654942,35204,53177
654952,35841,53494
654962,36316,53824
654972,36536,53648
654982,36816,53176
654992,37346,53144
655002,37982,53260
655012,38568,53193
655022,39096,53440
655023,39443,53720
655033,39728,53813
655043,39880,53844
655053,39988,53672
655063,40064,53208
655073,40289,52876
655083,40300,53176
655093,40160,53256
655103,39884,53248
655113,39528,52824
655123,39033,52536
655134,38576,52432
655144,38389,51904
655154,38428,52132
655164,38532,52176
655174,38564,52100
655184,38528,52088
655194,38530,51972
655204,38568,52236
655214,38608,52008
655224,38528,52129
655254,38436,51872
655264,38348,52032
655274,38264,52168
655284,38156,52088
655294,38092,51804
655304,37946,51757
655314,37861,51812
655324,37900,51908
655334,38106,51712
655335,38412,51964
655345,38820,51960
655355,39248,51865
655365,39734,51892
655375,40252,51720
655385,40768,51724
655395,41188,51720
655405,41540,51760
655415,41804,51636
655425,41968,51500
655435,41996,51690
655435,41976,51548
655445,41884,51588
655455,41784,51656
655465,41610,51436
655475,41456,51428
655485,41292,51696
655495,41137,51428
655505,40977,51388
655515,40820,51696
655525,40636,51488
655535,40453,51652
655546,40234,51516
655556,40048,51704
655566,39836,51688
655576,39668,51720
655586,39500,51720
655596,39372,51529
655606,39400,51552
655616,39618,51492
655626,39889,51744
655636,40024,51652
655647,39961,51748
655657,39860,51466
655667,39678,51485
655677,39484,51656
655687,39252,51552
655697,39056,51762
655707,38864,51740
655717,38704,51712
655727,38538,51505
655737,38396,51636
655747,38261,51628
655757,38112,51504
655767,37896,51477
655777,37691,51746
655787,37448,51732
655797,37220,51469
655807,36992,51744
655817,36818,51476
655827,36640,51628
655837,36532,51592
655848,36440,51556
655858,36348,51496
655868,36252,51604
655878,36192,51552
655888,36122,51432
655898,36120,51544
655908,36112,51660
655918,36096,51728
655928,36052,51421
655938,36040,51556
655949,36089,51592
655959,36250,51476
655969,36513,51604
655979,36897,51449
655989,37333,51497
655999,37792,51712
656009,38228,51424
656019,38612,51476
656029,38876,51644
656039,39032,51452
656049,39096,51445
656059,39088,51636
656069,38952,51444
656079,38784,51500
656089,38560,51444
656099,38336,51468
656109,38064,51513
656119,37780,51552
656129,37468,51652
656139,37176,51744
656141,36880,51584
656151,36608,51525
656161,36316,51717
656171,36044,51460
656181,35860,51753
656191,35773,51770
656201,35776,51456
656211,35856,51528
656221,35988,51560
656231,36224,51776
656241,36490,51532
656251,36794,51700
656269,37072,51704
656279,37388,51576
656289,37692,51732
656299,37938,51440
656309,38072,51680
656319,38176,51720
656329,38232,51456
656339,38368,51642
656349,38340,51457
656359,38288,51588
656369,38156,51720
656379,38060,51716
656389,37928,51688
656399,37768,51696
656409,37600,51512
656419,37448,51668
656429,37204,51550
656439,37012,51684
656449,36832,51634
656459,36721,51477
656461,36576,51464
656471,36408,51432
656481,36250,51512
656491,36154,51469
656501,36044,51612
656511,35994,51668
656521,35944,51560
656531,35900,51688
656541,35868,51714
656551,35856,51668
656561,35808,51640
656582,35772,51704
656592,35756,51424
656602,35756,51692
656612,35764,51416
656622,35864,51700
656632,36080,51528
656642,36484,51668
656652,37021,51344
656662,37644,51540
656672,38272,51108
656684,38928,51216
656694,39540,51332
656704,40089,51352
656714,40514,51260
656724,40856,51164
656734,41100,51136
656744,41268,51176
656754,41328,51316
656764,41364,51103
656774,41288,51148
656784,41226,51270
656787,41106,51161
656797,41036,51188
656807,40928,51200
656817,40840,51329
656827,40753,51328
656837,40648,51268
656847,40508,51348
656857,40420,51132
656867,40292,51184
656877,40145,51092
656887,40000,51078
656898,39896,51184
656908,39760,51368
656918,39656,51371
656928,39544,51308
656938,39492,51288
656948,39445,51332
656958,39400,51380
656968,39280,51112
656978,39152,51130
656988,39040,51300
656998,38992,51117
657018,38894,51292
657028,38796,51396
657038,38620,51400
657048,38505,51180
657058,38434,51156
657068,38384,51188
657078,38264,51248
657088,38212,51420
657098,38193,51125
657098,38192,51428
657108,38176,51356
657118,38173,51428
657128,38112,51144
657138,38060,51184
657148,37984,50828
657158,37899,51332
657168,37800,51416
657178,37716,51384
657188,37640,51168
657198,37592,51344
657208,37532,51224
657218,37506,51160
657228,37440,51378
657238,37400,51452
657248,37360,51444
657258,37332,51378
657268,37250,51268
657278,37212,51236
657288,37160,51449
657298,37113,51200
657310,37002,51216
657320,36916,51308
657330,36828,51052
657340,36752,51406
657350,36660,51156
657360,36603,51248
657370,36664,51300
657380,36922,51200
657390,37362,51348
657400,37936,51377
657412,38593,51216
657422,39272,51425
657432,39920,51456
657442,40540,51188
657452,41064,51452
657462,41512,51216
657472,41816,51396
657482,42068,51476
657492,42228,51220
657502,42332,51464
657502,42353,51152
657512,42320,51268
657522,42244,51364
657532,42133,51229
657542,41993,51400
657552,41840,51184
657562,41632,51172
657572,41440,51176
657582,41217,51217
657592,40996,51364
657602,40848,51408
657612,40737,51436
657625,40616,51448
657635,40540,51351
657645,40472,51444
657655,40445,51212
657665,40396,51248
657675,40384,51272
657685,40368,51508
657695,40378,51496
657705,40417,51132
657715,40384,51472
657734,40269,51424
657744,40184,51480
657754,40084,51472
657764,40028,51337
657774,39928,51376
657784,39768,51456
657794,39536,51420
657804,39312,51224
657814,39090,51420
657824,38880,51228
657825,38640,51210
657835,38452,51188
657845,38229,51472
657855,38073,51485
657865,37892,51456
657875,37761,51244
657885,37654,51477
657895,37576,51512
657905,37531,51364
657915,37520,51484
657925,37472,51228
657936,37468,51100
657946,37488,51089
657956,37504,51372
657966,37500,51408
657976,37508,51264
657986,37517,51504
657996,37540,51396
658006,37544,51312
658016,37596,51537
658026,37612,51380
658036,37621,51388
658046,37580,51252
658056,37560,51316
658066,37488,51384
658076,37416,51488
658086,37304,51416
658096,37172,51504
658106,37020,51544
658116,36864,51244
658126,36704,51236
658138,36564,51272
658148,36452,51262
658158,36337,51450
658168,36184,51440
658178,36056,51256
658188,35912,51221
658198,35780,51304
658208,35634,51535
658218,35508,51268
658228,35382,51537
658238,35296,51264
658248,35305,51504
658258,35504,51396
658268,35852,51540
658278,36432,51180
658288,37180,51578
658298,38005,51496
658308,38817,51456
658318,39568,51328
658328,40200,51504
658338,40688,51284
658349,41044,51504
658359,41276,51501
658369,41349,51337
658379,41348,51272
658389,41224,51308
658399,41040,51276
658409,40800,51536
658419,40571,51465
658429,40312,51341
658439,40056,51412
658450,39796,51368
658460,39544,51561
658470,39268,51281
658480,38997,51556
658490,38753,51417
658500,38536,51424
658510,38368,51384
658520,38217,51436
658530,38056,51377
658540,37937,51320
658550,37833,51232
658560,37744,51440
658570,37656,51500
658580,37609,51338
658590,37592,51165
658600,37561,51428
658610,37512,51509
658620,37456,51338
658630,37396,51492
658640,37320,51608
658650,37266,51298
658661,37188,51588
658671,37092,51540
658681,37002,51552
658691,36892,51302
658701,36772,51428
658711,36640,51356
658721,36509,51462
658731,36348,51448
658741,36200,51496
658751,36044,51576
658762,35917,51520
658772,35764,51396
658782,35672,51132
658792,35592,51580
658802,35541,51336
658812,35466,51337
658822,35420,51320
658832,35368,51372
658842,35334,51344
658852,35286,51480
658862,35244,51332
658863,35187,51568
658873,35168,51561
658883,35136,51568
658893,35144,51590
658903,35153,51348
658913,35154,51404
658923,35108,51393
658933,35052,51396
658943,34977,51436
658953,34904,51280
658963,34794,51548
658974,34705,51383
658984,34620,51332
658994,34572,51316
659004,34496,51525
659014,34472,51344
659024,34426,51540
659034,34381,51408
659044,34320,51488
659054,34264,51508
659064,34176,51480
659084,34100,51464
659094,34032,51376
659104,33976,51568
659114,33920,51296
659124,33873,51376
659134,33812,51121
659144,33796,51394
659154,33744,51436
659164,33696,51256
659175,33636,51472
659185,33618,51396
659195,33696,51556
659205,33952,51345
659215,34393,51452
659225,35018,51381
659235,35714,51464
659245,36440,51316
659255,37124,51288
659265,37724,51244
659274,38193,51416
659284,38552,51324
659294,38773,51385
659304,38868,51213
659314,38840,51463
659324,38744,51512
659334,38560,51240
659344,38356,51236
659354,38124,51272
659364,37896,51248
659374,37624,51408
659374,37376,51408
659384,37096,51284
659394,36828,51468
659404,36514,51440
659414,36241,51292
659424,35958,51256
659434,35720,51512
659444,35497,51272
659454,35319,51353
659464,35136,51244
659474,35022,51540
659485,34921,51468
659495,34872,51344
659505,34840,51257
659515,34832,51240
659525,34828,51272
659535,34850,51304
659545,34856,51360
659555,34832,51508
659565,34768,51408
659575,34689,51100
659586,34596,51524
659596,34496,51545
659606,34361,51532
659616,34236,51472
659626,34089,51232
659636,33954,51392
659646,33832,51248
659656,33720,51236
659666,33580,51302
659676,33484,51300
659689,33372,51484
659699,33298,51244
659709,33218,51524
659719,33152,51541
659729,33072,51360
659739,33025,51360
659749,32956,51240
659759,32908,51428
659769,32820,51486
659779,32749,51367
659790,32676,51524
659800,32616,51457
659810,32544,51442
659820,32480,51232
659830,32396,51419
659840,32362,51440
659850,32304,51364
659860,32257,51356
659870,32196,51500
659880,32164,51360
659892,32104,51256
659902,32072,51512
659912,32024,51525
659922,31980,51296
659932,31920,51385
659942,31852,51502
659952,31796,51288
659962,31740,51292
659972,31668,51496
659982,31604,51508
659993,31536,51224
660003,31476,51232
660013,31400,51252
660023,31346,51504
660033,31274,51356
660043,31216,51448
660053,31160,51208
660063,31124,51331
660073,31056,51413
660083,31016,51220
660093,30961,51448
660104,30954,51497
660114,30989,51232
660124,31188,51208
660134,31569,51484
660144,32135,51392
660154,32821,51216
660164,33548,51461
660174,34240,51228
660184,34848,51208
660194,35373,51376
660196,35777,51216
660206,36028,51460
660216,36160,51320
660226,36172,51300
660236,36121,51312
660246,35997,51264
660256,35836,51368
660266,35620,51496
660276,35420,51489
660286,35199,51412
660296,35010,51496
660306,34844,51216
660315,34684,51276
660325,34490,51508
660335,34324,51224
660345,34160,51220
660355,33992,51208
660365,33832,51489
660375,33700,51356
660385,33560,51300
660395,33472,51227
660405,33396,51296
660426,33372,51456
660436,33362,51392
660446,33380,51448
660456,33413,51504
660466,33448,51487
660476,33460,51256
660486,33508,51265
660496,33496,51301
660506,33504,51369
660507,33473,51228
660517,33452,51512
660527,33404,51496
660537,33370,51456
660547,33292,51376
660557,33212,51512
660567,33108,51224
660577,33016,51488
660587,32896,51416
660597,32782,51208
660607,32640,51468
660618,32530,51221
660628,32427,51212
660638,32340,51358
660648,32239,51344
660658,32186,51504
660668,32111,51376
660678,32056,51456
660688,31989,51208
660698,31956,51240
660708,31896,51417
660718,31870,51232
660728,31842,51260
660738,31828,51210
660748,31817,51492
660758,31812,51400
660768,31800,51376
660778,31790,51437
660788,31777,51232
660798,31776,51324
660808,31740,51312
660819,31716,51444
660829,31693,51496
660839,31689,51252
660849,31676,51356
660859,31666,51253
660869,31663,51512
660879,31680,51369
660889,31689,51440
660899,31700,51468
660909,31705,51464
660919,31732,51376
660930,31712,51480
660940,31666,51220
660950,31616,51489
660960,31560,51496
660970,31496,51212
660980,31464,51441
660990,31440,51496
661000,31448,51405
661010,31448,51476
661020,31464,51236
661031,31468,51240
661041,31528,51512
661051,31649,51506
661061,31948,51388
661071,32416,51229
661081,33025,51260
661091,33692,51220
661101,34368,51520
661111,34928,51228
661121,35418,51194
661131,35772,51364
661141,35991,51472
661151,36090,51200
661161,36106,51480
661171,36073,51424
661181,36012,51232
661191,35905,51263
661201,35772,51476
661211,35589,51488
661221,35412,51416
661231,35208,51457
661241,35000,51201
661252,34796,51496
661262,34604,51320
661272,34416,51508
661282,34249,51380
661292,34108,51524
661302,34026,51328
661312,33959,51504
661322,33944,51256
661332,33960,51250
661342,34016,51512
661344,34144,51252
661354,34436,51540
661364,34537,51260
661374,34160,51280
661384,33804,51489
661394,33669,51228
661404,33532,51424
661414,33450,51349
661424,33413,51536
661434,33322,51547
661444,33184,51316
661454,33048,51400
661464,32916,51332
661474,32804,51504
661484,32682,51400
661494,32592,51564
661504,32472,51264
661514,32387,51540
661524,32296,51560
661534,32217,51584
661544,32128,51420
661554,32024,51300
661574,31928,51520
661584,31859,51436
661594,31777,51308
661604,31709,51416
661614,31621,51360
661624,31552,51308
661634,31484,51533
661644,31440,51368
661654,31377,51599
661656,31322,51584
661666,31280,51513
661676,31252,51609
661686,31230,51320
661696,31236,51540
661706,31204,51356
661716,31208,51604
661726,31178,51351
661736,31172,51316
661746,31166,51609
661756,31152,51324
661766,31146,51332
661776,31164,51386
661786,31152,51552
661796,31140,51360
661806,31124,51536
661816,31104,51424
661826,31067,51528
661836,31042,51612
661846,31009,51629
661856,30964,51348
661868,30916,51648
661878,30884,51620
661888,30842,51624
661898,30814,51468
661908,30754,51624
661918,30716,51356
661928,30669,51556
661938,30624,51564
661948,30576,51624
661958,30516,51636
661968,30469,51352
661979,30485,51625
661989,30586,51456
661999,30896,51628
662009,31328,51544
662019,31912,51348
662029,32544,51592
662039,33169,51596
662049,33705,51447
662059,34153,51368
662069,34476,51340
662080,34692,51350
662090,34792,51336
662100,34820,51336
662110,34760,51322
662120,34656,51616
662130,34521,51488
662140,34360,51464
662150,34177,51637
662160,33976,51528
662170,33808,51452
662180,33648,51364
662191,33484,51344
662201,33329,51492
662211,33160,51648
662221,33032,51376
662231,32920,51377
662241,32844,51344
662251,32768,51452
662261,32716,51504
662271,32664,51664
662281,32648,51489
662290,32644,51668
662300,32653,51512
662310,32657,51384
662320,32698,51630
662330,32728,51436
662340,32776,51460
662350,32772,51392
662360,32772,51556
662370,32740,51664
662380,32712,51524
662381,32632,51633
662391,32570,51632
662401,32482,51373
662411,32384,51365
662421,32264,51493
662431,32180,51624
662441,32105,51404
662451,32016,51628
662461,31946,51444
662471,31876,51656
662481,31821,51648
662491,31792,51388
662501,31752,51504
662511,31716,51634
662521,31681,51485
662531,31672,51236
662541,31640,51360
662551,31602,51436
662561,31564,51456
662571,31524,51646
662581,31474,51568
662601,31444,51387
662611,31380,51658
662621,31340,51512
662631,31304,51681
662641,31281,51428
662651,31240,51508
662661,31204,51560
662671,31172,51516
662681,31136,51556
662693,31088,51384
662703,31056,51589
662713,30996,51672
662723,30938,51396
662733,30868,51644
662743,30808,51648
662753,30746,51575
662763,30692,51354
